SubscriptionLogId,CustomerId,ClubPlanName,MonthlyFeeBRL,PointsCredited,BillingDate,PaymentStatus,PaymentMethod
SUB-901676,CUST-10139,Clube Super 10k,489.90,10000,2025-12-31T07:00:00Z,Paid,Credit Card
SUB-908676,CUST-10731,Clube Super 10k,489.90,10000,2025-12-31T09:00:00Z,Paid,Credit Card
SUB-900913,CUST-10075,Clube Super 10k,489.90,10000,2025-12-31T10:00:00Z,Paid,Credit Card
SUB-907949,CUST-10677,Clube Top 20k,799.90,20000,2025-12-31T10:00:00Z,Paid,PIX Auto
SUB-908354,CUST-10707,Clube Plus 5k,219.90,5000,2026-01-01T07:00:00Z,Paid,Credit Card
SUB-902540,CUST-10206,Clube Super 10k,489.90,10000,2026-01-01T10:00:00Z,Paid,Credit Card
SUB-900941,CUST-10077,Clube Super 10k,489.90,10000,2026-01-02T10:00:00Z,Paid,Credit Card
SUB-905246,CUST-10449,Clube Plus 5k,219.90,5000,2026-01-02T10:00:00Z,Paid,Auto Debit
SUB-903613,CUST-10292,Clube Super 10k,489.90,10000,2026-01-02T12:00:00Z,Paid,Credit Card
SUB-904688,CUST-10402,Clube Super 10k,489.90,10000,2026-01-03T06:00:00Z,Paid,Credit Card
SUB-900172,CUST-10012,Clube Plus 5k,219.90,5000,2026-01-03T10:00:00Z,Paid,Auto Debit
SUB-908189,CUST-10694,Clube Super 10k,489.90,10000,2026-01-03T12:00:00Z,Paid,PIX Auto
SUB-904336,CUST-10362,Clube Top 20k,799.90,20000,2026-01-04T06:00:00Z,Paid,Credit Card
SUB-903864,CUST-10310,Clube Super 10k,489.90,10000,2026-01-04T09:00:00Z,Paid,PIX Auto
SUB-909373,CUST-10787,Clube Special 3k,129.90,3000,2026-01-05T07:00:00Z,Paid,PIX Auto
SUB-902755,CUST-10226,Clube Super 10k,489.90,10000,2026-01-05T10:00:00Z,Paid,Credit Card
SUB-901969,CUST-10159,Clube Top 20k,799.90,20000,2026-01-05T11:00:00Z,Paid,Credit Card
SUB-903304,CUST-10261,Clube Plus 5k,219.90,5000,2026-01-06T06:00:00Z,Paid,PIX Auto
SUB-907645,CUST-10652,Clube Super 10k,489.90,10000,2026-01-06T06:00:00Z,Paid,Credit Card
SUB-902394,CUST-10195,Clube Plus 5k,219.90,0,2026-01-06T09:00:00Z,Payment Failed,PIX Auto
SUB-907018,CUST-10599,Clube Top 20k,799.90,20000,2026-01-06T11:00:00Z,Paid,PIX Auto
SUB-905572,CUST-10475,Clube Super 10k,489.90,10000,2026-01-07T07:00:00Z,Paid,Auto Debit
SUB-901200,CUST-10098,Clube Top 20k,799.90,20000,2026-01-07T09:00:00Z,Paid,Credit Card
SUB-905476,CUST-10466,Clube Super 10k,489.90,10000,2026-01-07T10:00:00Z,Paid,Credit Card
SUB-900895,CUST-10073,Clube Top 20k,799.90,20000,2026-01-08T06:00:00Z,Paid,Credit Card
SUB-907368,CUST-10633,Clube Top 20k,799.90,20000,2026-01-08T06:00:00Z,Paid,PIX Auto
SUB-908132,CUST-10690,Clube Plus 5k,219.90,5000,2026-01-08T07:00:00Z,Paid,Auto Debit
SUB-902428,CUST-10198,Clube Super 10k,489.90,10000,2026-01-08T10:00:00Z,Paid,PIX Auto
SUB-907265,CUST-10620,Clube Super 10k,489.90,10000,2026-01-08T10:00:00Z,Paid,Credit Card
SUB-907478,CUST-10639,Clube Top 20k,799.90,20000,2026-01-08T12:00:00Z,Paid,Credit Card
SUB-900600,CUST-10052,Clube Top 20k,799.90,20000,2026-01-09T06:00:00Z,Paid,Credit Card
SUB-907498,CUST-10640,Clube Plus 5k,219.90,5000,2026-01-10T06:00:00Z,Paid,Credit Card
SUB-909729,CUST-10815,Clube Top 20k,799.90,20000,2026-01-10T07:00:00Z,Paid,Auto Debit
SUB-908464,CUST-10718,Clube Super 10k,489.90,10000,2026-01-11T12:00:00Z,Paid,Credit Card
SUB-902152,CUST-10175,Clube Top 20k,799.90,20000,2026-01-12T09:00:00Z,Paid,Auto Debit
SUB-911724,CUST-10985,Clube Top 20k,799.90,20000,2026-01-12T11:00:00Z,Paid,Credit Card
SUB-901252,CUST-10100,Clube Top 20k,799.90,20000,2026-01-13T06:00:00Z,Paid,PIX Auto
SUB-901354,CUST-10114,Clube Top 20k,799.90,20000,2026-01-13T08:00:00Z,Paid,PIX Auto
SUB-905841,CUST-10504,Clube Plus 5k,219.90,5000,2026-01-13T08:00:00Z,Paid,Credit Card
SUB-908332,CUST-10706,Clube Top 20k,799.90,20000,2026-01-13T08:00:00Z,Paid,Auto Debit
SUB-901162,CUST-10094,Clube Top 20k,799.90,20000,2026-01-13T09:00:00Z,Paid,Credit Card
SUB-903095,CUST-10249,Clube Top 20k,799.90,20000,2026-01-13T09:00:00Z,Paid,Credit Card
SUB-903974,CUST-10321,Clube Super 10k,489.90,10000,2026-01-13T09:00:00Z,Paid,Auto Debit
SUB-905096,CUST-10435,Clube Super 10k,489.90,10000,2026-01-13T12:00:00Z,Paid,Auto Debit
SUB-902081,CUST-10169,Clube Plus 5k,219.90,5000,2026-01-14T06:00:00Z,Paid,Credit Card
SUB-906239,CUST-10544,Clube Top 20k,799.90,20000,2026-01-14T08:00:00Z,Paid,Auto Debit
SUB-906530,CUST-10561,Clube Top 20k,799.90,0,2026-01-14T11:00:00Z,Payment Failed,PIX Auto
SUB-906412,CUST-10554,Clube Super 10k,489.90,10000,2026-01-14T12:00:00Z,Paid,Credit Card
SUB-904640,CUST-10398,Clube Super 10k,489.90,10000,2026-01-15T06:00:00Z,Paid,Auto Debit
SUB-908908,CUST-10749,Clube Top 20k,799.90,20000,2026-01-15T07:00:00Z,Paid,Credit Card
SUB-901383,CUST-10116,Clube Top 20k,799.90,20000,2026-01-16T06:00:00Z,Paid,PIX Auto
SUB-903503,CUST-10280,Clube Plus 5k,219.90,5000,2026-01-16T06:00:00Z,Paid,Credit Card
SUB-905029,CUST-10429,Clube Super 10k,489.90,10000,2026-01-16T08:00:00Z,Paid,Auto Debit
SUB-907433,CUST-10636,Clube Top 20k,799.90,20000,2026-01-17T08:00:00Z,Paid,PIX Auto
SUB-908704,CUST-10732,Clube Super 10k,489.90,10000,2026-01-17T10:00:00Z,Paid,Credit Card
SUB-904739,CUST-10404,Clube Top 20k,799.90,20000,2026-01-17T12:00:00Z,Paid,Credit Card
SUB-907284,CUST-10621,Clube Super 10k,489.90,10000,2026-01-18T12:00:00Z,Paid,Credit Card
SUB-900358,CUST-10026,Clube Top 20k,799.90,0,2026-01-19T09:00:00Z,Payment Failed,Credit Card
SUB-908165,CUST-10693,Clube Plus 5k,219.90,5000,2026-01-19T11:00:00Z,Paid,Auto Debit
SUB-900855,CUST-10071,Clube Plus 5k,219.90,5000,2026-01-19T12:00:00Z,Paid,Credit Card
SUB-911823,CUST-10997,Clube Plus 5k,219.90,5000,2026-01-20T07:00:00Z,Paid,Credit Card
SUB-903650,CUST-10295,Clube Plus 5k,219.90,5000,2026-01-20T11:00:00Z,Paid,Auto Debit
SUB-910909,CUST-10915,Clube Super 10k,489.90,10000,2026-01-20T12:00:00Z,Paid,Credit Card
SUB-906618,CUST-10568,Clube Super 10k,489.90,10000,2026-01-21T06:00:00Z,Paid,Auto Debit
SUB-910837,CUST-10909,Clube Super 10k,489.90,10000,2026-01-21T07:00:00Z,Paid,Credit Card
SUB-906449,CUST-10556,Clube Super 10k,489.90,10000,2026-01-21T09:00:00Z,Paid,Credit Card
SUB-906816,CUST-10582,Clube Top 20k,799.90,20000,2026-01-21T10:00:00Z,Paid,Credit Card
SUB-902660,CUST-10219,Clube Top 20k,799.90,20000,2026-01-21T11:00:00Z,Paid,PIX Auto
SUB-901222,CUST-10099,Clube Super 10k,489.90,10000,2026-01-21T12:00:00Z,Paid,Auto Debit
SUB-906659,CUST-10571,Clube Plus 5k,219.90,5000,2026-01-22T06:00:00Z,Paid,Credit Card
SUB-906316,CUST-10548,Clube Top 20k,799.90,20000,2026-01-22T09:00:00Z,Paid,Credit Card
SUB-908110,CUST-10689,Clube Top 20k,799.90,20000,2026-01-23T09:00:00Z,Paid,Auto Debit
SUB-906500,CUST-10559,Clube Top 20k,799.90,20000,2026-01-23T12:00:00Z,Paid,Credit Card
SUB-910652,CUST-10892,Clube Classic 1k,44.90,1000,2026-01-23T12:00:00Z,Paid,Credit Card
SUB-908824,CUST-10740,Clube Super 10k,489.90,10000,2026-01-25T07:00:00Z,Paid,PIX Auto
SUB-902927,CUST-10238,Clube Top 20k,799.90,20000,2026-01-25T09:00:00Z,Paid,Auto Debit
SUB-911271,CUST-10952,Clube Super 10k,489.90,10000,2026-01-26T09:00:00Z,Paid,Credit Card
SUB-907200,CUST-10617,Clube Classic 1k,44.90,1000,2026-01-26T10:00:00Z,Paid,Auto Debit
SUB-900718,CUST-10059,Clube Top 20k,799.90,20000,2026-01-27T07:00:00Z,Paid,PIX Auto
SUB-910584,CUST-10886,Clube Top 20k,799.90,20000,2026-01-27T11:00:00Z,Paid,Credit Card
SUB-906190,CUST-10542,Clube Super 10k,489.90,10000,2026-01-28T09:00:00Z,Paid,Auto Debit
SUB-904053,CUST-10331,Clube Classic 1k,44.90,0,2026-01-29T10:00:00Z,Payment Failed,Auto Debit
SUB-911585,CUST-10977,Clube Top 20k,799.90,20000,2026-01-29T11:00:00Z,Paid,Credit Card
SUB-900239,CUST-10016,Clube Top 20k,799.90,20000,2026-01-29T12:00:00Z,Paid,Auto Debit
SUB-901429,CUST-10120,Clube Top 20k,799.90,20000,2026-01-29T12:00:00Z,Paid,PIX Auto
SUB-911607,CUST-10978,Clube Top 20k,799.90,20000,2026-01-29T12:00:00Z,Paid,Auto Debit
SUB-901677,CUST-10139,Clube Super 10k,489.90,10000,2026-01-30T08:00:00Z,Paid,Credit Card
SUB-902777,CUST-10229,Clube Special 3k,129.90,3000,2026-01-30T08:00:00Z,Paid,Credit Card
SUB-908677,CUST-10731,Clube Super 10k,489.90,10000,2026-01-30T08:00:00Z,Paid,Credit Card
SUB-900914,CUST-10075,Clube Super 10k,489.90,10000,2026-01-30T12:00:00Z,Paid,Credit Card
SUB-902541,CUST-10206,Clube Super 10k,489.90,10000,2026-01-31T08:00:00Z,Paid,Credit Card
SUB-905247,CUST-10449,Clube Plus 5k,219.90,5000,2026-02-01T07:00:00Z,Paid,Auto Debit
SUB-900942,CUST-10077,Clube Super 10k,489.90,10000,2026-02-01T09:00:00Z,Paid,Credit Card
SUB-904689,CUST-10402,Clube Super 10k,489.90,10000,2026-02-02T10:00:00Z,Paid,Credit Card
SUB-900173,CUST-10012,Clube Plus 5k,219.90,5000,2026-02-02T11:00:00Z,Paid,Auto Debit
SUB-908190,CUST-10694,Clube Super 10k,489.90,10000,2026-02-02T12:00:00Z,Paid,PIX Auto
SUB-903865,CUST-10310,Clube Super 10k,489.90,10000,2026-02-03T12:00:00Z,Paid,PIX Auto
SUB-904337,CUST-10362,Clube Top 20k,799.90,0,2026-02-03T12:00:00Z,Payment Failed,Credit Card
SUB-901970,CUST-10159,Clube Top 20k,799.90,20000,2026-02-04T07:00:00Z,Paid,Credit Card
SUB-902756,CUST-10226,Clube Super 10k,489.90,10000,2026-02-04T08:00:00Z,Paid,Credit Card
SUB-909374,CUST-10787,Clube Special 3k,129.90,3000,2026-02-04T09:00:00Z,Paid,PIX Auto
SUB-903305,CUST-10261,Clube Plus 5k,219.90,0,2026-02-05T06:00:00Z,Payment Failed,PIX Auto
SUB-907019,CUST-10599,Clube Top 20k,799.90,20000,2026-02-05T07:00:00Z,Paid,PIX Auto
SUB-907646,CUST-10652,Clube Super 10k,489.90,10000,2026-02-05T10:00:00Z,Paid,Credit Card
SUB-905573,CUST-10475,Clube Super 10k,489.90,10000,2026-02-06T06:00:00Z,Paid,Auto Debit
SUB-901201,CUST-10098,Clube Top 20k,799.90,20000,2026-02-06T09:00:00Z,Paid,Credit Card
SUB-905477,CUST-10466,Clube Super 10k,489.90,10000,2026-02-06T10:00:00Z,Paid,Credit Card
SUB-900896,CUST-10073,Clube Top 20k,799.90,20000,2026-02-07T06:00:00Z,Paid,Credit Card
SUB-907266,CUST-10620,Clube Super 10k,489.90,10000,2026-02-07T09:00:00Z,Paid,Credit Card
SUB-907369,CUST-10633,Clube Top 20k,799.90,20000,2026-02-07T10:00:00Z,Paid,PIX Auto
SUB-902429,CUST-10198,Clube Super 10k,489.90,10000,2026-02-07T11:00:00Z,Paid,PIX Auto
SUB-908133,CUST-10690,Clube Plus 5k,219.90,5000,2026-02-07T12:00:00Z,Paid,Auto Debit
SUB-900601,CUST-10052,Clube Top 20k,799.90,20000,2026-02-08T11:00:00Z,Paid,Credit Card
SUB-909730,CUST-10815,Clube Top 20k,799.90,20000,2026-02-09T06:00:00Z,Paid,Auto Debit
SUB-907499,CUST-10640,Clube Plus 5k,219.90,5000,2026-02-09T11:00:00Z,Paid,Credit Card
SUB-908465,CUST-10718,Clube Super 10k,489.90,10000,2026-02-10T11:00:00Z,Paid,Credit Card
SUB-911725,CUST-10985,Clube Top 20k,799.90,20000,2026-02-11T06:00:00Z,Paid,Credit Card
SUB-902153,CUST-10175,Clube Top 20k,799.90,20000,2026-02-11T10:00:00Z,Paid,Auto Debit
SUB-901163,CUST-10094,Clube Top 20k,799.90,20000,2026-02-12T06:00:00Z,Paid,Credit Card
SUB-901253,CUST-10100,Clube Top 20k,799.90,0,2026-02-12T06:00:00Z,Payment Failed,PIX Auto
SUB-903975,CUST-10321,Clube Super 10k,489.90,10000,2026-02-12T06:00:00Z,Paid,Auto Debit
SUB-908333,CUST-10706,Clube Top 20k,799.90,20000,2026-02-12T08:00:00Z,Paid,Auto Debit
SUB-905842,CUST-10504,Clube Plus 5k,219.90,5000,2026-02-12T09:00:00Z,Paid,Credit Card
SUB-901355,CUST-10114,Clube Top 20k,799.90,20000,2026-02-12T11:00:00Z,Paid,PIX Auto
SUB-905097,CUST-10435,Clube Super 10k,489.90,10000,2026-02-12T11:00:00Z,Paid,Auto Debit
SUB-906240,CUST-10544,Clube Top 20k,799.90,20000,2026-02-13T06:00:00Z,Paid,Auto Debit
SUB-906531,CUST-10561,Clube Top 20k,799.90,20000,2026-02-13T08:00:00Z,Paid,PIX Auto
SUB-902082,CUST-10169,Clube Plus 5k,219.90,5000,2026-02-13T11:00:00Z,Paid,Credit Card
SUB-906413,CUST-10554,Clube Super 10k,489.90,10000,2026-02-13T11:00:00Z,Paid,Credit Card
SUB-904641,CUST-10398,Clube Super 10k,489.90,10000,2026-02-14T10:00:00Z,Paid,Auto Debit
SUB-908909,CUST-10749,Clube Top 20k,799.90,20000,2026-02-14T11:00:00Z,Paid,Credit Card
SUB-903504,CUST-10280,Clube Plus 5k,219.90,5000,2026-02-15T06:00:00Z,Paid,Credit Card
SUB-901384,CUST-10116,Clube Top 20k,799.90,20000,2026-02-15T10:00:00Z,Paid,PIX Auto
SUB-905030,CUST-10429,Clube Super 10k,489.90,10000,2026-02-15T11:00:00Z,Paid,Auto Debit
SUB-904740,CUST-10404,Clube Top 20k,799.90,20000,2026-02-16T07:00:00Z,Paid,Credit Card
SUB-907434,CUST-10636,Clube Top 20k,799.90,20000,2026-02-16T07:00:00Z,Paid,PIX Auto
SUB-908705,CUST-10732,Clube Super 10k,489.90,10000,2026-02-16T07:00:00Z,Paid,Credit Card
SUB-907285,CUST-10621,Clube Super 10k,489.90,10000,2026-02-17T10:00:00Z,Paid,Credit Card
SUB-908166,CUST-10693,Clube Plus 5k,219.90,5000,2026-02-18T06:00:00Z,Paid,Auto Debit
SUB-900359,CUST-10026,Clube Top 20k,799.90,20000,2026-02-18T07:00:00Z,Paid,Credit Card
SUB-900856,CUST-10071,Clube Plus 5k,219.90,5000,2026-02-18T07:00:00Z,Paid,Credit Card
SUB-903651,CUST-10295,Clube Plus 5k,219.90,5000,2026-02-19T09:00:00Z,Paid,Auto Debit
SUB-911824,CUST-10997,Clube Plus 5k,219.90,5000,2026-02-19T11:00:00Z,Paid,Credit Card
SUB-910910,CUST-10915,Clube Super 10k,489.90,10000,2026-02-19T12:00:00Z,Paid,Credit Card
SUB-902661,CUST-10219,Clube Top 20k,799.90,20000,2026-02-20T06:00:00Z,Paid,PIX Auto
SUB-906619,CUST-10568,Clube Super 10k,489.90,10000,2026-02-20T06:00:00Z,Paid,Auto Debit
SUB-910838,CUST-10909,Clube Super 10k,489.90,0,2026-02-20T06:00:00Z,Payment Failed,Credit Card
SUB-906817,CUST-10582,Clube Top 20k,799.90,20000,2026-02-20T12:00:00Z,Paid,Credit Card
SUB-906660,CUST-10571,Clube Plus 5k,219.90,5000,2026-02-21T08:00:00Z,Paid,Credit Card
SUB-906317,CUST-10548,Clube Top 20k,799.90,20000,2026-02-21T12:00:00Z,Paid,Credit Card
SUB-910653,CUST-10892,Clube Classic 1k,44.90,1000,2026-02-22T09:00:00Z,Paid,Credit Card
SUB-906501,CUST-10559,Clube Top 20k,799.90,20000,2026-02-22T10:00:00Z,Paid,Credit Card
SUB-908111,CUST-10689,Clube Top 20k,799.90,20000,2026-02-22T10:00:00Z,Paid,Auto Debit
SUB-902928,CUST-10238,Clube Top 20k,799.90,20000,2026-02-24T08:00:00Z,Paid,Auto Debit
SUB-908825,CUST-10740,Clube Super 10k,489.90,10000,2026-02-24T12:00:00Z,Paid,PIX Auto
SUB-911272,CUST-10952,Clube Super 10k,489.90,10000,2026-02-25T06:00:00Z,Paid,Credit Card
SUB-910585,CUST-10886,Clube Top 20k,799.90,20000,2026-02-26T10:00:00Z,Paid,Credit Card
SUB-900719,CUST-10059,Clube Top 20k,799.90,20000,2026-02-26T12:00:00Z,Paid,PIX Auto
SUB-911586,CUST-10977,Clube Top 20k,799.90,20000,2026-02-28T06:00:00Z,Paid,Credit Card
SUB-911608,CUST-10978,Clube Top 20k,799.90,20000,2026-02-28T07:00:00Z,Paid,Auto Debit
SUB-900240,CUST-10016,Clube Top 20k,799.90,20000,2026-02-28T08:00:00Z,Paid,Auto Debit
SUB-901430,CUST-10120,Clube Top 20k,799.90,20000,2026-02-28T08:00:00Z,Paid,PIX Auto
SUB-904054,CUST-10331,Clube Classic 1k,44.90,1000,2026-02-28T11:00:00Z,Paid,Auto Debit
SUB-908678,CUST-10731,Clube Super 10k,489.90,10000,2026-03-01T06:00:00Z,Paid,Credit Card
SUB-900915,CUST-10075,Clube Super 10k,489.90,10000,2026-03-01T10:00:00Z,Paid,Credit Card
SUB-901678,CUST-10139,Clube Super 10k,489.90,10000,2026-03-01T11:00:00Z,Paid,Credit Card
SUB-902778,CUST-10229,Clube Special 3k,129.90,3000,2026-03-01T12:00:00Z,Paid,Credit Card
SUB-902542,CUST-10206,Clube Super 10k,489.90,10000,2026-03-02T12:00:00Z,Paid,Credit Card
SUB-900943,CUST-10077,Clube Super 10k,489.90,10000,2026-03-03T06:00:00Z,Paid,Credit Card
SUB-905248,CUST-10449,Clube Plus 5k,219.90,5000,2026-03-03T10:00:00Z,Paid,Auto Debit
SUB-904690,CUST-10402,Clube Super 10k,489.90,10000,2026-03-04T06:00:00Z,Paid,Credit Card
SUB-900174,CUST-10012,Clube Plus 5k,219.90,5000,2026-03-04T11:00:00Z,Paid,Auto Debit
SUB-903866,CUST-10310,Clube Super 10k,489.90,10000,2026-03-05T10:00:00Z,Paid,PIX Auto
SUB-901971,CUST-10159,Clube Top 20k,799.90,20000,2026-03-06T06:00:00Z,Paid,Credit Card
SUB-902757,CUST-10226,Clube Super 10k,489.90,10000,2026-03-06T09:00:00Z,Paid,Credit Card
SUB-903306,CUST-10261,Clube Plus 5k,219.90,5000,2026-03-07T11:00:00Z,Paid,PIX Auto
SUB-907647,CUST-10652,Clube Super 10k,489.90,10000,2026-03-07T11:00:00Z,Paid,Credit Card
SUB-907020,CUST-10599,Clube Top 20k,799.90,20000,2026-03-07T12:00:00Z,Paid,PIX Auto
SUB-901202,CUST-10098,Clube Top 20k,799.90,20000,2026-03-08T07:00:00Z,Paid,Credit Card
SUB-905574,CUST-10475,Clube Super 10k,489.90,10000,2026-03-08T08:00:00Z,Paid,Auto Debit
SUB-905478,CUST-10466,Clube Super 10k,489.90,10000,2026-03-08T09:00:00Z,Paid,Credit Card
SUB-902430,CUST-10198,Clube Super 10k,489.90,10000,2026-03-09T06:00:00Z,Paid,PIX Auto
SUB-908134,CUST-10690,Clube Plus 5k,219.90,5000,2026-03-09T07:00:00Z,Paid,Auto Debit
SUB-907370,CUST-10633,Clube Top 20k,799.90,20000,2026-03-09T08:00:00Z,Paid,PIX Auto
SUB-907267,CUST-10620,Clube Super 10k,489.90,10000,2026-03-09T11:00:00Z,Paid,Credit Card
SUB-900602,CUST-10052,Clube Top 20k,799.90,0,2026-03-10T07:00:00Z,Payment Failed,Credit Card
SUB-907500,CUST-10640,Clube Plus 5k,219.90,5000,2026-03-11T09:00:00Z,Paid,Credit Card
SUB-909731,CUST-10815,Clube Top 20k,799.90,20000,2026-03-11T09:00:00Z,Paid,Auto Debit
SUB-908466,CUST-10718,Clube Super 10k,489.90,10000,2026-03-12T12:00:00Z,Paid,Credit Card
SUB-911726,CUST-10985,Clube Top 20k,799.90,20000,2026-03-13T08:00:00Z,Paid,Credit Card
SUB-902154,CUST-10175,Clube Top 20k,799.90,20000,2026-03-13T11:00:00Z,Paid,Auto Debit
SUB-905098,CUST-10435,Clube Super 10k,489.90,10000,2026-03-14T06:00:00Z,Paid,Auto Debit
SUB-908334,CUST-10706,Clube Top 20k,799.90,20000,2026-03-14T06:00:00Z,Paid,Auto Debit
SUB-905843,CUST-10504,Clube Plus 5k,219.90,5000,2026-03-14T08:00:00Z,Paid,Credit Card
SUB-901164,CUST-10094,Clube Top 20k,799.90,20000,2026-03-14T11:00:00Z,Paid,Credit Card
SUB-901356,CUST-10114,Clube Top 20k,799.90,20000,2026-03-14T11:00:00Z,Paid,PIX Auto
SUB-901254,CUST-10100,Clube Top 20k,799.90,20000,2026-03-14T12:00:00Z,Paid,PIX Auto
SUB-903976,CUST-10321,Clube Super 10k,489.90,10000,2026-03-14T12:00:00Z,Paid,Auto Debit
SUB-902083,CUST-10169,Clube Plus 5k,219.90,5000,2026-03-15T06:00:00Z,Paid,Credit Card
SUB-906241,CUST-10544,Clube Top 20k,799.90,20000,2026-03-15T08:00:00Z,Paid,Auto Debit
SUB-906532,CUST-10561,Clube Top 20k,799.90,20000,2026-03-15T08:00:00Z,Paid,PIX Auto
SUB-904642,CUST-10398,Clube Super 10k,489.90,10000,2026-03-16T07:00:00Z,Paid,Auto Debit
SUB-901385,CUST-10116,Clube Top 20k,799.90,20000,2026-03-17T09:00:00Z,Paid,PIX Auto
SUB-903505,CUST-10280,Clube Plus 5k,219.90,5000,2026-03-17T12:00:00Z,Paid,Credit Card
SUB-905031,CUST-10429,Clube Super 10k,489.90,10000,2026-03-17T12:00:00Z,Paid,Auto Debit
SUB-908706,CUST-10732,Clube Super 10k,489.90,10000,2026-03-18T07:00:00Z,Paid,Credit Card
SUB-904741,CUST-10404,Clube Top 20k,799.90,20000,2026-03-18T10:00:00Z,Paid,Credit Card
SUB-907435,CUST-10636,Clube Top 20k,799.90,20000,2026-03-18T11:00:00Z,Paid,PIX Auto
SUB-907286,CUST-10621,Clube Super 10k,489.90,10000,2026-03-19T12:00:00Z,Paid,Credit Card
SUB-908167,CUST-10693,Clube Plus 5k,219.90,5000,2026-03-20T08:00:00Z,Paid,Auto Debit
SUB-900360,CUST-10026,Clube Top 20k,799.90,20000,2026-03-20T11:00:00Z,Paid,Credit Card
SUB-900857,CUST-10071,Clube Plus 5k,219.90,5000,2026-03-20T12:00:00Z,Paid,Credit Card
SUB-903652,CUST-10295,Clube Plus 5k,219.90,5000,2026-03-21T08:00:00Z,Paid,Auto Debit
SUB-910911,CUST-10915,Clube Super 10k,489.90,10000,2026-03-21T08:00:00Z,Paid,Credit Card
SUB-910839,CUST-10909,Clube Super 10k,489.90,10000,2026-03-22T08:00:00Z,Paid,Credit Card
SUB-906818,CUST-10582,Clube Top 20k,799.90,20000,2026-03-22T11:00:00Z,Paid,Credit Card
SUB-906620,CUST-10568,Clube Super 10k,489.90,10000,2026-03-22T12:00:00Z,Paid,Auto Debit
SUB-906318,CUST-10548,Clube Top 20k,799.90,20000,2026-03-23T07:00:00Z,Paid,Credit Card
SUB-906661,CUST-10571,Clube Plus 5k,219.90,5000,2026-03-23T07:00:00Z,Paid,Credit Card
SUB-906502,CUST-10559,Clube Top 20k,799.90,20000,2026-03-24T06:00:00Z,Paid,Credit Card
SUB-908112,CUST-10689,Clube Top 20k,799.90,20000,2026-03-24T06:00:00Z,Paid,Auto Debit
SUB-908826,CUST-10740,Clube Super 10k,489.90,10000,2026-03-26T07:00:00Z,Paid,PIX Auto
SUB-902929,CUST-10238,Clube Top 20k,799.90,20000,2026-03-26T08:00:00Z,Paid,Auto Debit
SUB-910586,CUST-10886,Clube Top 20k,799.90,20000,2026-03-28T06:00:00Z,Paid,Credit Card
SUB-900720,CUST-10059,Clube Top 20k,799.90,20000,2026-03-28T12:00:00Z,Paid,PIX Auto
SUB-901431,CUST-10120,Clube Top 20k,799.90,20000,2026-03-30T06:00:00Z,Paid,PIX Auto
SUB-911609,CUST-10978,Clube Top 20k,799.90,20000,2026-03-30T06:00:00Z,Paid,Auto Debit
SUB-911587,CUST-10977,Clube Top 20k,799.90,20000,2026-03-30T07:00:00Z,Paid,Credit Card
SUB-904055,CUST-10331,Clube Classic 1k,44.90,1000,2026-03-30T10:00:00Z,Paid,Auto Debit
SUB-902779,CUST-10229,Clube Special 3k,129.90,3000,2026-03-31T07:00:00Z,Paid,Credit Card
SUB-901679,CUST-10139,Clube Super 10k,489.90,10000,2026-03-31T08:00:00Z,Paid,Credit Card
SUB-900916,CUST-10075,Clube Super 10k,489.90,10000,2026-03-31T09:00:00Z,Paid,Credit Card
SUB-902543,CUST-10206,Clube Super 10k,489.90,10000,2026-04-01T09:00:00Z,Paid,Credit Card
SUB-900944,CUST-10077,Clube Super 10k,489.90,10000,2026-04-02T08:00:00Z,Paid,Credit Card
SUB-904691,CUST-10402,Clube Super 10k,489.90,10000,2026-04-03T10:00:00Z,Paid,Credit Card
SUB-900175,CUST-10012,Clube Plus 5k,219.90,5000,2026-04-03T11:00:00Z,Paid,Auto Debit
SUB-903867,CUST-10310,Clube Super 10k,489.90,10000,2026-04-04T08:00:00Z,Paid,PIX Auto
SUB-902758,CUST-10226,Clube Super 10k,489.90,10000,2026-04-05T07:00:00Z,Paid,Credit Card
SUB-901972,CUST-10159,Clube Top 20k,799.90,20000,2026-04-05T10:00:00Z,Paid,Credit Card
SUB-907021,CUST-10599,Clube Top 20k,799.90,20000,2026-04-06T07:00:00Z,Paid,PIX Auto
SUB-903307,CUST-10261,Clube Plus 5k,219.90,5000,2026-04-06T11:00:00Z,Paid,PIX Auto
SUB-907648,CUST-10652,Clube Super 10k,489.90,10000,2026-04-06T11:00:00Z,Paid,Credit Card
SUB-901203,CUST-10098,Clube Top 20k,799.90,20000,2026-04-07T09:00:00Z,Paid,Credit Card
SUB-905479,CUST-10466,Clube Super 10k,489.90,10000,2026-04-07T09:00:00Z,Paid,Credit Card
SUB-907371,CUST-10633,Clube Top 20k,799.90,20000,2026-04-08T06:00:00Z,Paid,PIX Auto
SUB-902431,CUST-10198,Clube Super 10k,489.90,10000,2026-04-08T10:00:00Z,Paid,PIX Auto
SUB-900603,CUST-10052,Clube Top 20k,799.90,20000,2026-04-09T11:00:00Z,Paid,Credit Card
SUB-909732,CUST-10815,Clube Top 20k,799.90,20000,2026-04-10T06:00:00Z,Paid,Auto Debit
SUB-908467,CUST-10718,Clube Super 10k,489.90,10000,2026-04-11T11:00:00Z,Paid,Credit Card
SUB-911727,CUST-10985,Clube Top 20k,799.90,20000,2026-04-12T08:00:00Z,Paid,Credit Card
